Date,Price,Open,High,Low
2024-06-03,47.9171,50.1064,50.2247,45.4813
2024-05-31,47.9171,49.6034,50.0176,43.7654
2024-05-30,49.3076,50.136,50.629,48.3017
2024-05-29,50.274,50.4417,51.201,49.9486
2024-05-28,53.2916,52.6013,54.1299,51.0333
2024-05-24,50.7276,49.3273,51.3489,48.6666
2024-05-23,48.1341,52.414,52.4633,46.8915
2024-05-22,48.6962,48.568,49.3076,47.4339
2024-05-21,47.3156,45.9054,47.5226,45.7673
2024-05-20,47.5818,45.3235,48.6173,45.1756
2024-05-17,44.7713,46.3689,46.7239,43.7161
2024-05-16,45.6194,46.3097,47.3649,45.5701
2024-05-15,46.3491,44.0514,46.4182,43.3808
2024-05-14,42.6116,40.6097,42.8384,40.4815
2024-05-13,40.6985,41.0239,41.4874,40.5111
2024-05-10,40.4618,40.5801,41.655,39.9589
2024-05-09,39.4066,39.8405,40.0575,38.7656
2024-05-08,39.8504,38.5191,39.9391,38.4205
2024-05-07,39.8011,40.9549,41.3296,39.7222
2024-05-06,40.7281,39.4165,40.807,38.9333
2024-05-03,38.4303,38.2134,39.0319,37.5724
2024-05-02,35.9452,35.4817,36.3989,33.6475
2024-05-01,33.894,35.5804,37.5329,33.184
2024-04-30,37.6513,39.525,40.9154,37.5921
2024-04-29,40.0476,39.0516,40.2646,38.1739
2024-04-26,39.2488,36.8032,39.7321,36.4975
2024-04-25,36.8919,34.7914,37.6513,34.1603
2024-04-24,34.9985,36.3989,36.961,34.1208
2024-04-23,33.6376,32.3655,34.18,32.1387
2024-04-22,31.6259,31.1427,32.3951,30.0776
2024-04-19,30.3636,33.4897,34.1011,29.7818
2024-04-18,34.4266,35.5409,36.2904,34.0518
2024-04-17,36.5468,40.0378,40.2843,36.1326
2024-04-16,39.9786,39.1995,40.5999,38.667
2024-04-15,39.2291,42.3947,42.799,38.5585
2024-04-12,40.9352,42.7201,42.9469,40.4618
2024-04-11,45.1657,43.1047,45.4123,42.0692
2024-04-10,42.4933,42.513,44.15,41.6057
2024-04-09,44.7614,44.7417,45.2151,42.5722
2024-04-08,43.3907,43.8838,44.5642,42.8976
2024-04-05,43.0159,42.1087,43.9133,41.3592
2024-04-04,41.7832,47.4635,47.8185,41.3987
2024-04-03,45.5503,43.6767,46.5266,43.5978
2024-04-02,45.2446,45.1953,45.5208,43.7654
2024-04-01,47.3254,46.0829,49.2977,46.073
2024-03-28,45.8856,45.6687,46.645,45.3728
2024-03-27,45.8561,45.5898,45.8955,43.3019
2024-03-26,44.4064,46.1716,46.714,44.2585
2024-03-25,45.2545,43.8837,46.5266,43.5287
2024-03-22,45.787,45.0474,46.8422,44.6234
2024-03-21,45.6687,46.9605,48.0848,45.4221
2024-03-20,42.799,41.014,43.1934,40.0575
2024-03-19,40.8464,40.1462,41.3691,38.4106
2024-03-18,41.9164,44.0447,44.5965,41.7095
2024-03-15,42.1134,41.1971,43.4929,41.0099
2024-03-14,42.8919,44.833,45.6607,41.5617
2024-03-13,45.4045,47.1978,47.3357,44.429
2024-03-12,48.8532,47.7299,48.9616,45.3257
2024-03-11,46.0844,46.2519,47.0894,44.4388
2024-03-08,48.2324,55.1199,56.1545,48.0846
2024-03-07,54.509,51.3855,55.2382,51.3362
2024-03-06,49.4838,49.0404,51.0899,48.0058
2024-03-05,46.1533,47.3062,48.2817,44.5965
2024-03-04,49.0404,49.267,50.6563,48.2817
2024-03-01,47.6215,43.7491,48.2324,43.5915
2024-02-29,42.212,40.6059,42.4977,40.1723
2024-02-28,39.2165,39.1574,39.9063,38.5761
2024-02-27,40.5073,41.1971,41.5419,40.1822
2024-02-26,40.6059,40.6157,41.1872,39.8077
2024-02-23,39.5811,41.5222,42.0543,38.8323
2024-02-22,40.8128,39.857,41.4336,39.2855
2024-02-21,35.6102,34.5953,35.6201,34.0731
2024-02-20,35.8861,36.6941,37.1178,34.1519
2024-02-16,37.7681,39.256,40.1822,37.4134
2024-02-15,38.5367,39.4136,39.5319,37.9356
2024-02-14,38.5465,37.5809,38.6943,37.0587
2024-02-13,36.2999,35.1865,37.4035,34.6446
2024-02-12,38.5761,38.8323,40.7241,38.0834
2024-02-09,38.7436,37.305,38.9604,36.6251
2024-02-08,36.6054,35.2161,37.3937,35.1175
2024-02-07,34.8416,33.9351,34.9697,32.9695
2024-02-06,33.3341,34.8515,34.9599,32.1812
2024-02-05,34.5854,34.0435,35.0781,32.9301
2024-02-02,33.1567,31.8758,33.4227,31.6984
2024-02-01,31.9743,31.8068,32.2403,30.7426
2024-01-31,31.6294,31.4521,33.3735,30.6835
2024-01-30,33.0385,34.0534,34.615,32.5655
2024-01-29,34.5263,33.7282,34.615,33.0187
2024-01-26,33.5114,34.3588,35.0289,33.206
2024-01-25,36.5758,38.9209,38.9505,35.9846
2024-01-24,36.8714,36.5561,38.3494,35.7284
2024-01-23,35.3934,34.7135,35.4821,33.7183
2024-01-22,34.7431,35.1569,36.0339,33.7183
2024-01-19,34.349,31.9447,34.4771,31.4324
2024-01-18,30.7328,30.2697,30.851,29.373
2024-01-17,28.0132,27.9541,28.1315,26.5648
2024-01-16,28.7621,27.7373,29.3927,27.2939
2024-01-12,27.6881,28.161,28.5552,27.2052
2024-01-11,28.0428,27.8359,28.6143,26.3874
2024-01-10,27.757,28.2201,28.2596,26.6929
2024-01-09,28.0034,27.0969,28.7128,26.9491
2024-01-08,28.0132,26.1017,28.2497,26.0425
2024-01-05,25.5499,25.274,26.2298,25.0276
2024-01-04,25.205,24.5941,25.944,24.4364
2024-01-03,25.8652,26.2002,26.6535,25.5006
2024-01-02,27.6289,29.4518,29.4617,26.8604
2023-12-29,30.9397,31.6984,31.8758,30.4372
2023-12-28,31.7477,32.1122,32.2995,31.5802
2023-12-27,31.8758,32.0827,32.26,31.3831
2023-12-26,31.6885,30.4766,32.0531,30.4569
2023-12-22,30.0627,30.1711,30.6244,29.442
2023-12-21,29.8164,29.3139,29.9642,28.9197
2023-12-20,27.626,29.6906,30.1035,27.5768
2023-12-19,30.2313,29.8184,30.4574,29.779
2023-12-18,29.779,30.0445,30.192,28.963
2023-12-15,30.0543,29.9462,31.0571,29.838
2023-12-14,29.6807,28.1372,29.9757,28.1274
2023-12-13,27.449,26.2496,27.9209,25.9743
2023-12-12,26.2004,25.3156,26.2693,25.1682
2023-12-11,25.6696,23.9786,25.935,23.8999
2023-12-08,23.3002,22.6218,23.6345,22.5629
2023-12-07,22.789,21.6486,23.0053,21.4519
2023-12-06,21.1078,22.4449,22.5039,21.0488
2023-12-05,21.5601,21.3143,21.7174,20.98
2023-12-04,21.9337,21.9828,22.0615,20.9309
2023-12-01,22.6808,22.0025,22.8086,21.4716
2023-11-30,22.4252,23.0544,23.0741,21.8157
2023-11-29,22.8283,23.0643,23.8901,22.7497
2023-11-28,22.1598,22.1205,22.5039,21.5994
2023-11-27,22.5825,22.4056,23.1429,22.2188
2023-11-24,22.7005,22.5825,22.7595,22.3662
2023-11-22,22.612,22.8381,23.7131,22.4351
2023-11-21,22.4547,23.1724,23.2019,22.0713
2023-11-20,23.7721,22.7005,24.0081,22.6612
2023-11-17,22.7398,22.091,22.8971,21.9926
2023-11-16,22.3367,21.9926,22.5235,21.7665
2023-11-15,22.2483,22.2286,22.789,21.8059
2023-11-14,21.7665,21.1471,22.0123,21.0193
2023-11-13,19.6823,19.7708,19.8593,19.2497
2023-11-10,20.2525,18.7385,20.4295,18.5124
2023-11-09,18.0798,18.7188,19.3677,17.9716
2023-11-08,18.3551,18.3452,18.6402,17.9716
2023-11-07,18.2862,17.8537,18.5615,17.7553
2023-11-06,17.9421,18.1388,18.3256,17.4309
2023-11-03,18.07,17.3031,18.4435,17.2048
2023-11-02,16.7919,16.6149,17.1163,16.1037
2023-11-01,15.6809,14.6978,15.7498,14.6781
2023-10-31,14.6487,14.2947,14.7765,13.7737
2023-10-30,14.2849,14.57,14.8551,13.7835
2023-10-27,14.8453,15.0419,15.3074,14.6781
2023-10-26,14.4815,14.8748,15.4155,14.2357
2023-10-25,14.7175,16.1037,16.2413,14.4619
2023-10-24,16.7526,16.379,16.841,16.143
2023-10-23,16.1135,16.0742,16.9688,15.563
2023-10-20,16.3593,17.1261,17.4899,16.2905
2023-10-19,17.136,18.4435,18.6107,16.9394
2023-10-18,17.9716,18.0601,18.473,17.6767
2023-10-17,18.9744,18.3157,19.4267,17.6079
2023-10-16,19.4758,18.8073,19.6626,18.7778
2023-10-13,18.6598,20.4491,20.5376,18.532
2023-10-12,20.3312,20.3213,21.2061,19.7511
2023-10-11,20.164,19.9674,20.3312,19.4857
2023-10-10,19.7118,19.23,20.2722,18.9646
2023-10-09,19.0531,18.6008,19.2006,18.1388
2023-10-06,19.1416,17.716,19.4562,17.3621
2023-10-05,18.0896,18.2666,18.5517,17.5194
2023-10-04,18.3256,17.8733,18.4927,17.4702
2023-10-03,17.5882,18.2862,19.0629,17.2343
2023-10-02,18.7581,18.6303,19.2497,18.1191
2023-09-29,18.5517,19.1022,19.3284,18.3452
2023-09-28,18.3256,17.2736,18.8958,17.0573
2023-09-27,17.3818,17.3424,17.775,16.6051
2023-09-26,16.9492,17.4407,17.6177,16.7034
2023-09-25,17.9126,17.3129,17.9716,17.0475
2023-09-22,17.5391,17.598,18.0601,17.3326
2023-09-21,17.1261,17.4604,17.8242,17.0967
2023-09-20,18.1683,19.3284,19.584,18.1289
2023-09-19,19.1022,19.4267,19.4758,18.7581
2023-09-18,19.5614,18.9332,19.8067,18.8449
2023-09-15,19.424,20.8471,20.8766,19.0902
2023-09-14,21.2495,21.4557,21.5244,20.6606
2023-09-13,20.8373,20.4938,21.4655,20.4055
2023-09-12,20.5527,20.6116,21.5734,20.4643
2023-09-11,21.0532,21.8286,21.8973,20.2092
2023-09-08,21.1023,21.3183,21.7796,20.8275
2023-09-07,21.4655,21.4557,21.6421,20.6116
2023-09-06,23.0064,23.4285,23.8407,22.2409
2023-09-05,23.5757,23.3107,24.1253,22.9475
2023-09-01,23.5757,23.8996,24.0566,23.0751
2023-08-31,23.4187,22.7414,23.8309,22.712
2023-08-30,22.9672,22.4961,23.2616,21.9562
2023-08-29,22.6433,20.6999,22.8788,20.5821
2023-08-28,21.0238,20.8668,21.1907,20.376
2023-08-25,20.2779,19.9638,20.7784,19.0412
2023-08-24,20.0325,23.4481,23.4776,19.8656
2023-08-23,22.182,20.5625,22.4666,20.5134
2023-08-22,20.9551,22.2899,22.3979,20.7097
2023-08-21,21.4753,20.1306,21.6225,20.0129
2023-08-18,19.7773,18.8645,20.0521,18.7565
2023-08-17,19.5417,20.2386,20.3662,19.3454
2023-08-16,20.1503,21.3084,21.3771,20.0914
2023-08-15,21.3968,22.2016,22.3979,21.2986
2023-08-14,22.5059,20.4742,22.5353,20.2779
2023-08-11,20.749,21.5244,21.5931,20.6214
2023-08-10,22.3881,23.2224,23.9585,21.8973
2023-08-09,22.6629,23.9487,23.9879,22.5255
2023-08-08,24.0076,24.0468,24.0959,22.9966
2023-08-07,25.1854,24.9891,25.3032,24.518
2023-08-04,24.4198,24.3609,25.47,23.6346
2023-08-03,24.6848,23.8407,25.1265,23.6248
2023-08-02,24.8124,26.9913,26.9913,24.3315
2023-08-01,28.0023,27.2956,28.1888,26.9325
2023-07-31,27.8845,27.9336,28.2182,27.433
2023-07-28,27.6293,27.4723,27.914,26.6478
2023-07-27,25.9706,26.5006,27.5312,25.5191
2023-07-26,24.5965,24.7339,25.2541,23.7622
2023-07-25,25.6467,24.8419,26.0982,24.8419
2023-07-24,24.4394,24.4492,24.9694,24.0566
2023-07-21,24.4591,24.5474,25.1167,24.0468
2023-07-20,23.8407,25.313,25.578,23.4285
2023-07-19,26.7852,27.8845,27.914,26.5398
2023-07-18,27.7373,27.2367,28.0219,26.5889
2023-07-17,27.541,25.7939,28.0023,25.2933
2023-07-14,25.7448,26.8343,27.5115,25.4209
2023-07-13,26.7754,26.0197,26.9423,25.7252
2023-07-12,25.2148,24.9694,25.3719,24.5376
2023-07-11,23.8898,24.2235,24.2824,22.8494
2023-07-10,23.8702,22.7316,23.9879,22.6531
2023-07-07,22.5353,22.6531,23.5855,22.4077
2023-07-06,22.5549,22.182,22.6237,21.6323
2023-07-05,23.4089,24.5278,24.7143,23.3892
2023-07-03,25.0185,24.7928,25.2737,24.2235
2023-06-30,24.3707,24.1155,24.7044,23.8407
2023-06-29,23.3696,23.664,23.664,22.7414
2023-06-28,23.2813,22.7512,23.9879,22.6825
2023-06-27,23.9192,21.8777,24.037,21.6029
2023-06-26,21.6814,21.9072,22.8887,21.6421
2023-06-23,21.4851,21.544,21.8679,21.122
2023-06-22,22.6727,21.8679,22.9475,21.809
2023-06-21,22.3586,23.7229,24.037,22.2801
2023-06-20,24.1568,24.3626,25.0388,23.5002
2023-06-16,24.735,26.2343,26.2539,24.6272
2023-06-15,25.4307,25.2347,26.0383,24.9114
2023-06-14,26.1069,24.8036,26.1657,24.343
2023-06-13,25.0485,25.2739,25.5581,24.2254
2023-06-12,24.1078,22.7358,24.1862,22.6672
2023-06-09,21.9518,22.5692,23.02,21.648
2023-06-08,21.8342,21.354,22.0204,21.0306
2023-06-07,21.207,21.7068,22.6378,21.06
2023-06-06,21.2952,20.1388,21.6186,20.0212
2023-06-05,20.5504,21.3148,21.3148,20.2466
2023-06-02,21.5794,22.236,22.432,21.0992
2023-06-01,21.7166,21.0502,22.2948,20.4132
2023-05-31,20.7268,21.2756,22.2164,20.668
2023-05-30,22.4124,24.0784,24.3038,22.138
2023-05-26,22.4222,19.6488,22.7946,19.6292
2023-05-25,18.7668,17.7966,19.002,17.2772
2023-05-24,15.7092,15.572,15.9052,15.18
2023-05-23,16.5814,16.8558,17.1988,16.454
2023-05-22,17.1792,16.5814,17.3654,16.552
2023-05-19,17.042,17.238,17.287,16.7186
2023-05-18,17.3164,16.013,17.4438,15.9934
2023-05-17,15.817,15.1702,16.013,14.8371
2023-05-16,14.7489,14.6803,15.2585,14.6705
2023-05-15,14.8077,13.8179,14.8371,13.6905
2023-05-12,13.7395,13.8963,14.0825,13.3181
2023-05-11,13.7885,14.0433,14.1413,13.3671
2023-05-10,14.0237,14.0923,14.3471,13.6317
2023-05-09,13.6611,13.7885,13.8375,13.4651
2023-05-08,14.3569,14.1707,14.4059,13.7885
2023-05-05,14.1805,13.3475,14.3863,13.1711
2023-05-04,13.3279,13.2299,13.7199,12.9555
2023-05-03,13.5631,13.8375,14.3275,13.5337
2023-05-02,14.0629,14.3667,14.6117,13.6317
2023-05-01,14.3667,14.1707,14.4941,14.0335
2023-04-28,13.9453,13.4847,13.9845,13.2691
2023-04-27,13.2691,13.0633,13.3279,12.2695
2023-04-26,13.1025,13.3475,13.5141,12.9163
2023-04-25,12.9359,14.1315,14.1315,12.9065
2023-04-24,14.3373,14.4843,14.7391,14.0727
2023-04-21,14.5627,14.7881,14.7881,14.1903
2023-04-20,14.8959,14.4941,15.5818,14.4549
2023-04-19,14.9547,14.8959,15.0723,14.6803
2023-04-18,15.4642,15.6994,16.0326,15.1017
2023-04-17,15.2683,14.7979,15.3075,14.6509
2023-04-14,15.2683,15.3271,15.866,14.7783
2023-04-13,15.3564,15.0821,15.6308,14.7391
2023-04-12,15.0233,16.3266,16.405,14.9645
2023-04-11,15.8856,16.3854,16.454,15.7876
2023-04-10,16.062,14.9155,16.1698,14.8371
2023-04-06,15.3466,15.1409,15.6896,14.7881
2023-04-05,15.6014,15.9248,15.9836,15.0723
2023-04-04,16.454,17.5124,17.5418,16.1796
2023-04-03,17.4536,17.5614,17.7966,16.7872
2023-03-31,17.9338,17.2086,17.973,17.0812
2023-03-30,17.5908,17.4046,17.924,17.2282
2023-03-29,16.7382,16.013,17.1204,15.9738
2023-03-28,15.3173,15.5524,15.5622,14.6019
2023-03-27,15.6504,16.4246,16.5814,15.4936
2023-03-24,16.2384,16.7578,16.8754,15.719
2023-03-23,17.14,16.6794,17.8064,16.2972
2023-03-22,15.915,16.3462,17.6594,15.8758
2023-03-21,16.3364,16.6696,17.1792,15.621
2023-03-20,16.2531,15.7932,16.4293,15.441
2023-03-17,15.7835,16.1357,16.5369,15.4899
2023-03-16,16.0672,14.1689,16.1651,13.9928
2023-03-15,14.3744,14.2863,14.531,13.4546
2023-03-14,14.893,14.4429,15.2061,14.2276
2023-03-13,13.7188,13.3176,14.2276,12.8675
2023-03-10,13.7481,14.7854,14.9224,13.5133
2023-03-09,14.5897,15.4116,16.1846,14.482
2023-03-08,15.4703,14.5407,15.5584,14.531
2023-03-07,14.3352,14.8636,15.0887,14.1787
2023-03-06,14.8441,15.4899,15.9009,14.7169
2023-03-03,15.3431,14.7267,15.4312,14.3352
2023-03-02,14.6875,13.709,14.9126,13.3665
2023-03-01,14.3646,14.4918,14.893,14.1689
2023-02-28,14.3352,14.0906,14.9419,14.0026
2023-02-27,14.1885,14.6386,14.6875,14.1885
2023-02-24,14.0026,13.983,14.2276,13.6601
2023-02-23,14.756,14.8049,15.0104,13.9732
2023-02-22,13.5329,13.8069,14.1004,13.2491
2023-02-21,13.709,14.4722,14.9811,13.5916
2023-02-17,15.167,15.6367,15.7737,14.7169
2023-02-16,15.9302,16.2923,16.8011,15.8324
2023-02-15,17.1632,16.4488,17.2121,16.077
2023-02-14,16.9577,15.715,17.1534,15.3333
2023-02-13,16.0672,15.6465,16.2629,15.2355
2023-02-10,15.4605,15.715,15.8715,14.9224
2023-02-09,16.2238,16.9577,17.5154,15.8617
2023-02-08,16.1357,16.9577,17.3099,15.9987
2023-02-07,17.2121,15.8715,17.4665,15.7834
2023-02-06,15.7541,15.7737,16.4978,15.5193
2023-02-03,16.5663,16.4195,17.7405,16.2434
2023-02-02,17.535,16.9577,18.0047,16.6445
2023-02-01,16.4391,14.4135,16.9087,14.3646
2023-01-31,14.208,13.3763,14.2374,13.3469
2023-01-30,13.5035,14.0417,14.3059,13.435
2023-01-27,14.6582,14.1885,15.03,14.0417
2023-01-26,14.9126,14.6973,14.9713,13.9928
2023-01-25,14.2178,13.4154,14.3157,13.0436
2023-01-24,14.1298,13.983,14.5309,13.8558
2023-01-23,14.4233,12.8968,14.5897,12.8479
2023-01-20,12.5152,11.8498,12.5837,11.4976
2023-01-19,11.5171,12.2119,12.251,11.3703
2023-01-18,12.5446,13.161,13.4644,12.5348
2023-01-17,12.7794,12.6033,13.1415,12.3978
2023-01-13,12.6718,12.1042,12.7207,12.0064
2023-01-12,12.5446,12.3195,12.799,11.566
2023-01-11,12.1336,11.7226,12.1629,11.3997
2023-01-10,11.7128,11.1355,11.7324,10.9496
2023-01-09,11.2823,11.2823,12.0064,11.0377
2023-01-06,10.6365,9.7362,10.8322,9.3546
2023-01-05,9.3644,9.5894,9.7852,9.3252
2023-01-04,9.8536,9.6677,10.0494,9.3742
2023-01-03,9.1589,9.9515,9.9906,8.9926
2022-12-30,9.4622,9.0708,9.4916,8.8653
2022-12-29,9.4622,9.0806,9.6188,8.9828
2022-12-28,8.6696,8.9045,9.2274,8.5522
2022-12-27,9.0708,9.3742,9.384,8.9338
2022-12-23,9.5601,9.384,9.5992,9.0317
2022-12-22,9.5699,10.3136,10.3331,8.9143
2022-12-21,10.9007,10.4016,11.0279,10.3723
2022-12-20,10.1863,10.0298,10.519,9.9417
2022-12-19,10.4231,10.8424,10.8717,10.0916
2022-12-16,10.8327,10.9204,11.1934,10.5011
2022-12-15,11.1154,11.9247,12.071,11.0374
2022-12-14,12.6755,13.1727,13.6798,12.227
2022-12-13,13.2898,14.3525,14.5378,12.812
2022-12-12,12.656,11.8369,12.6852,11.6419
2022-12-09,12.0125,12.1782,12.6657,11.8759
2022-12-08,12.305,11.5932,12.4025,11.3592
2022-12-07,11.4079,11.1252,11.6322,11.0472
2022-12-06,11.4274,12.227,12.2855,11.0959
2022-12-05,12.2757,12.4805,12.8315,11.8955
2022-12-02,12.7047,12.1782,12.8022,11.993
2022-12-01,13.163,13.7383,13.7773,12.617
2022-11-30,13.475,11.5444,13.5043,11.2324
2022-11-29,11.4372,11.6517,11.876,11.2129
2022-11-28,11.5444,12.0515,12.4415,11.3104
2022-11-25,12.539,12.8022,12.929,12.5097
2022-11-23,12.9875,12.578,13.4068,12.5195
2022-11-22,12.578,11.8369,12.617,11.5542
2022-11-21,11.5932,11.7687,11.8955,11.4469
2022-11-18,12.1782,12.6657,12.7047,11.7687
2022-11-17,12.0612,11.0569,12.266,11.0277
2022-11-16,11.8272,12.6072,12.6657,11.5737
2022-11-15,13.5238,13.982,14.0795,12.9777
2022-11-14,12.4512,12.6657,13.1727,12.4122
2022-11-11,12.89,11.9735,13.0752,11.5347
2022-11-10,11.7784,10.5304,11.8662,10.2964
2022-11-09,9.0093,9.4969,9.5749,8.9508
2022-11-08,9.9161,9.8576,10.2964,9.3701
2022-11-07,9.3506,9.0386,9.4481,8.6583
2022-11-04,8.7656,8.5023,8.8338,8.2098
2022-11-03,7.693,7.5858,8.0831,7.342
2022-11-02,8.0343,9.0386,9.5261,7.9953
2022-11-01,8.8728,9.1751,9.2823,8.7168
2022-10-31,8.6973,9.0678,9.1166,8.5316
2022-10-28,9.2629,8.3463,9.3214,8.2781
2022-10-27,8.3073,8.9313,9.2043,8.2683
2022-10-26,8.7851,8.5218,9.4286,8.3366
2022-10-25,9.0288,8.5803,9.2336,8.5316
2022-10-24,8.4633,8.4243,8.5901,7.8783
2022-10-21,8.3658,7.459,8.4243,7.3615
2022-10-20,7.5078,7.5078,8.2098,7.4005
2022-10-19,7.381,7.0885,7.6053,7.0203
2022-10-18,7.2153,7.8393,8.0051,6.8643
2022-10-17,7.147,7.2835,7.4785,7.0203
2022-10-14,6.757,8.0538,8.0636,6.6985
2022-10-13,7.8003,6.2597,8.1513,6.055
2022-10-12,7.1568,7.303,7.4298,7.0495
2022-10-11,7.381,7.615,7.8198,7.0203
2022-10-10,8.0733,8.8436,8.8631,7.6638
2022-10-07,8.9801,9.9259,10.0234,8.7753
2022-10-06,10.9107,11.0082,11.6224,10.7742
2022-10-05,11.1349,10.2671,11.3689,9.9551
2022-10-04,10.7644,10.3159,10.8229,10.2769
2022-10-03,9.4579,8.8631,9.7504,8.6583
2022-09-30,8.6388,8.6778,9.3701,8.5218
2022-09-29,9.0581,9.4579,9.4969,8.5803
2022-09-28,9.9161,9.3311,10.0916,9.2141
2022-09-27,9.5651,9.7894,10.0234,9.1556
2022-09-26,9.3116,9.6626,10.1014,9.2629
2022-09-23,9.7796,9.8186,9.8869,9.2141
2022-09-22,10.2476,10.8912,11.0374,9.9941
2022-09-21,11.1154,11.4664,12.5975,11.0959
2022-09-20,11.4079,11.5542,11.7394,11.1447
2022-09-19,11.915,11.293,12.0899,11.2444
2022-09-16,11.7206,11.1472,11.7595,10.8653
2022-09-15,11.5748,11.8858,12.3134,11.2638
2022-09-14,12.1093,11.9344,12.3814,11.604
2022-09-13,11.7497,12.7799,13.1103,11.6137
2022-09-12,14.364,14.4126,14.6264,13.8975
2022-09-09,14.2377,13.8587,14.4321,13.7906
2022-09-08,13.2658,12.2843,13.4116,12.0219
2022-09-07,12.6244,12.0704,12.9451,11.8858
2022-09-06,12.0704,12.5467,12.6633,11.7303
2022-09-02,12.4981,13.4505,13.742,12.2745
2022-09-01,12.8479,12.6633,12.8868,11.6331
2022-08-31,13.6449,14.2766,14.2863,13.2755
2022-08-30,14.0628,15.0638,15.1318,13.5671
2022-08-29,14.6264,15.0443,15.5983,14.5292
2022-08-26,15.5303,18.7082,18.786,15.5011
2022-08-25,18.7763,16.9686,18.8346,16.9297
2022-08-24,16.92,16.7645,17.0949,16.298
2022-08-23,16.8423,16.5993,17.5517,16.5313
2022-08-22,16.5604,17.5906,17.6392,16.298
2022-08-19,18.6305,19.4954,19.8064,18.3584
2022-08-18,20.3021,19.165,20.7588,18.9512
2022-08-17,18.9998,19.6121,19.6315,18.1834
2022-08-16,20.545,20.8755,21.1281,19.8161
2022-08-15,21.167,20.6422,21.3517,20.2146
2022-08-12,20.9921,19.6704,21.1087,19.4177
2022-08-11,19.2233,19.8939,20.9921,19.1261
2022-08-10,19.3496,18.543,19.4566,17.8724
2022-08-09,17.1921,18.6888,18.6888,16.4341
2022-08-08,19.9619,20.0688,20.788,19.0192
2022-08-05,20.9532,20.3701,21.4974,19.9911
2022-08-04,21.4489,20.8657,21.6432,20.6228
2022-08-03,20.9435,19.4177,21.1087,19.3108
2022-08-02,19.3594,18.8832,20.2826,18.5722
2022-08-01,19.4468,18.8637,20.0299,18.4944
2022-07-29,19.2719,18.0474,19.4274,17.8044
2022-07-28,18.8248,18.3292,18.9706,17.0852
2022-07-27,18.2029,16.8325,18.5819,16.6868
2022-07-26,15.9676,16.4535,16.7548,15.7927
2022-07-25,16.8131,16.7451,16.8811,15.9676
2022-07-22,17.1533,18.3098,18.3778,16.6673
2022-07-21,18.5624,17.9988,18.5819,17.1824
2022-07-20,17.6878,16.3563,17.921,16.0356
2022-07-19,16.473,15.1707,16.6868,15.0638
2022-07-18,14.5001,15.3845,15.7246,14.2182
2022-07-15,14.6847,14.3349,14.7236,13.6449
2022-07-14,13.674,12.7993,13.8587,12.1871
2022-07-13,12.916,11.8372,13.1784,11.7886
2022-07-12,12.605,12.8091,13.0715,12.362
2022-07-11,12.5467,12.8771,13.0715,12.294
2022-07-08,13.5185,12.7605,13.7712,12.5952
2022-07-07,13.3241,12.5467,13.4991,12.5467
2022-07-06,11.7497,11.5845,12.1482,11.1958
2022-07-05,11.5165,10.4377,11.5651,10.2336
2022-07-01,11.2735,12.1385,12.2454,10.8168
2022-06-30,12.7313,12.6633,13.4408,12.0316
2022-06-29,13.1686,13.606,13.6449,12.6633
2022-06-28,14.1502,15.5497,16.1134,14.1113
2022-06-27,15.3553,15.851,15.9967,14.9374
2022-06-24,15.365,14.228,15.4039,14.1599
2022-06-23,13.6157,14.1697,14.1794,12.9646
2022-06-22,13.8878,13.6449,14.5487,13.5477
2022-06-21,14.365,14.1126,14.9765,14.0641
2022-06-17,13.2973,13.2488,13.6079,12.4044
2022-06-16,13.1712,14.695,14.7435,12.6082
2022-06-15,16.1218,15.8694,16.9177,15.0153
2022-06-14,15.2968,15.5394,15.7433,14.7629
2022-06-13,15.093,16.4324,16.8983,14.8891
2022-06-10,18.2571,19.3927,19.9072,18.1115
2022-06-09,20.4701,21.7319,22.8675,20.4119
2022-06-08,22.2366,23.4499,23.7411,21.761
2022-06-07,23.877,22.3434,24.0128,21.8775
2022-06-06,23.2072,24.5079,24.8282,22.7899
2022-06-03,23.2267,23.8284,24.2167,22.8093
2022-06-02,25.4299,22.7122,25.5076,22.6152
2022-06-01,23.0131,24.5952,24.964,22.0425
2022-05-31,24.1293,24.4011,24.8476,23.0519
2022-05-27,24.5176,22.9063,24.6923,22.8966
2022-05-26,21.8775,19.0336,22.159,18.9074
2022-05-25,19.5966,18.1795,20.111,18.1698
2022-05-24,18.5386,19.1113,19.2957,17.898
2022-05-23,20.0236,19.3442,20.2178,18.8783
2022-05-20,19.7616,20.9069,21.0137,17.1409
2022-05-19,19.9072,19.946,21.3922,19.3151
2022-05-18,20.2372,22.7122,23.6343,19.9266
2022-05-17,23.8575,22.4016,24.0128,22.1687
2022-05-16,20.7419,21.2175,21.8484,20.5769
2022-05-13,21.829,19.9654,22.2366,19.5869
2022-05-12,18.8395,17.966,19.4025,17.4321
2022-05-11,18.5871,19.9266,21.3534,18.4124
2022-05-10,20.4701,20.8195,21.499,19.1404
2022-05-09,19.1404,21.1787,21.9357,18.7521
2022-05-06,22.6637,22.5569,24.139,21.2951
2022-05-05,23.2849,25.7502,25.8376,22.0813
2022-05-04,27.1964,24.9349,27.3129,22.6152
2022-05-03,24.372,23.6149,24.9252,23.0519
2022-05-02,23.7799,21.7222,23.8284,21.169
2022-04-29,21.5863,23.5858,25.1873,21.4504
