Date,Price,Open,High,Low
2024-07-15,99.8667,100.7818,102.799,98.1857
2024-07-12,99.3717,97.588,102.4815,96.6075
2024-07-11,96.9717,105.171,105.3204,95.9818
2024-07-10,104.6947,102.4628,105.0216,100.8192
2024-07-09,100.427,102.0892,102.939,98.718
2024-07-08,100.8005,99.5865,101.6223,99.1569
2024-07-05,98.8488,97.8309,100.0814,96.9437
2024-07-03,97.9803,93.7592,98.083,93.5631
2024-07-02,94.2075,90.6215,94.2355,90.5001
2024-07-01,92.9001,91.1071,93.2923,87.2316
2024-06-28,90.939,92.0596,95.8698,90.4534
2024-06-27,91.1818,90.416,92.4145,90.2012
2024-06-26,91.0791,90.7709,92.2557,88.8285
2024-06-25,91.3032,88.4829,91.4339,86.9701
2024-06-24,86.6638,90.4979,91.7386,86.4959
2024-06-21,93.0633,93.9495,95.0783,92.1864
2024-06-20,93.9495,98.446,98.8564,93.1006
2024-06-18,97.3732,97.4385,98.306,96.2351
2024-06-17,96.9813,93.539,98.0075,92.5689
2024-06-14,92.7648,91.4401,93.0073,91.2815
2024-06-13,91.9625,92.1864,93.0446,90.2647
2024-06-12,89.7609,86.7757,92.3823,86.2906
2024-06-11,84.2103,79.1075,84.2663,79.1075
2024-06-10,79.7885,78.3239,80.4602,78.3239
2024-06-07,79.2568,78.9023,80.2363,78.0814
2024-06-06,78.7904,79.6206,79.8538,78.1373
2024-06-05,79.5646,76.4955,79.574,76.085
2024-06-04,74.5738,73.9954,75.0122,72.9413
2024-06-03,74.2939,75.376,75.5533,71.5793
2024-05-31,73.7435,73.9954,74.014,68.8366
2024-05-30,73.389,76.4022,76.5235,72.708
2024-05-29,78.7904,77.8108,79.9005,77.8108
2024-05-28,80.3576,80.796,80.936,78.921
2024-05-24,79.3594,78.0441,79.9005,77.2698
2024-05-23,77.6149,82.0927,82.186,76.738
2024-05-22,79.546,79.6393,80.3949,78.1374
2024-05-21,79.0142,77.6056,79.3874,77.3071
2024-05-20,78.6131,76.1317,79.0889,75.9824
2024-05-17,75.9731,77.2325,77.2325,74.7417
2024-05-16,76.5888,77.6149,78.2306,76.4768
2024-05-15,77.419,73.9021,77.5123,73.7528
2024-05-14,72.5867,70.6184,72.8293,70.4785
2024-05-13,70.693,71.318,71.4113,70.04
2024-05-10,69.6855,70.012,70.9729,69.0792
2024-05-09,69.0045,68.7806,69.1818,67.997
2024-05-08,69.1631,67.9037,69.359,67.7918
2024-05-07,68.5474,69.8908,69.9467,68.5474
2024-05-06,69.2377,67.7638,69.2377,67.4
2024-05-03,66.9056,66.6723,67.5772,66.1219
2024-05-02,61.8214,61.5042,62.064,59.256
2024-05-01,59.368,60.3661,63.286,59.2747
2024-04-30,61.187,64.9185,65.6555,61.1684
2024-04-29,65.4876,65.7488,65.9727,64.4055
2024-04-26,64.7133,63.9017,66.1313,63.3793
2024-04-25,62.6797,60.7113,63.0062,59.909
2024-04-24,63.1181,63.5659,64.4335,62.0919
2024-04-23,62.2132,60.3475,62.5584,60.1049
2024-04-22,59.6572,59.4239,60.6926,57.6981
2024-04-19,58.1646,61.3643,61.8401,57.6608
2024-04-18,62.0919,64.1722,64.6573,61.8121
2024-04-17,64.3681,67.8757,68.2489,64.1163
2024-04-16,67.1948,67.2974,68.4448,66.4018
2024-04-15,67.0362,72.3069,72.4655,66.6537
2024-04-12,71.1408,72.027,73.0532,70.2359
2024-04-11,74.6111,71.5326,75.0775,70.4038
2024-04-10,70.6091,70.6464,71.374,69.6295
2024-04-09,73.2025,73.2771,73.7528,70.5624
2024-04-08,72.2136,72.6707,73.3237,71.4113
2024-04-05,72.4748,70.8983,73.5569,70.4132
2024-04-04,70.1706,75.8611,76.5328,70.0493
2024-04-03,73.6596,71.9244,74.8256,71.8964
2024-04-02,73.1745,72.848,73.445,71.346
2024-04-01,75.3201,75.1708,76.6448,74.5178
2024-03-28,74.7603,74.7137,75.3574,74.3032
2024-03-27,75.2268,75.5533,75.6559,73.5756
2024-03-26,74.2379,75.9078,76.3089,74.042
2024-03-25,75.1055,74.6297,76.1037,73.8275
2024-03-22,76.7101,76.6168,77.5403,75.8425
2024-03-21,76.6634,78.8277,78.9489,76.4768
2024-03-20,76.5514,74.2566,76.6354,73.473
2024-03-19,74.0047,72.1203,74.1353,70.8236
2024-03-18,73.0233,73.871,75.2218,72.8184
2024-03-15,71.9427,71.8123,73.0979,71.0671
2024-03-14,75.4267,76.321,77.1407,74.0201
2024-03-13,75.3429,77.3177,77.3643,74.4858
2024-03-12,77.9139,75.5944,78.0164,73.4798
2024-03-11,73.5171,73.0327,73.9828,71.8682
2024-03-08,74.0853,78.0723,79.6745,73.9642
2024-03-07,77.5879,76.0136,78.3517,74.9516
2024-03-06,74.1319,74.7281,75.8645,72.7532
2024-03-05,72.5296,75.9391,76.0974,71.0298
2024-03-04,78.3331,78.0909,79.6466,77.4668
2024-03-01,78.3424,74.7187,78.6498,74.7187
2024-02-29,74.402,73.0699,74.7839,71.8775
2024-02-28,71.9893,72.1756,72.5482,71.1882
2024-02-27,73.0606,73.3866,73.3959,71.4025
2024-02-26,72.8836,73.5543,74.1598,72.6228
2024-02-23,72.6134,74.7187,75.1938,71.9614
2024-02-22,73.1817,71.9148,73.7965,71.4211
2024-02-21,66.6889,66.0089,66.6982,64.537
2024-02-20,68.0582,68.9525,69.6791,65.9809
2024-02-16,70.2194,72.66,73.2283,69.9306
2024-02-15,72.2036,72.9954,73.1817,71.0764
2024-02-14,72.7718,72.1477,72.9581,70.6852
2024-02-13,70.6386,69.5487,72.0825,68.9059
2024-02-12,74.4113,76.1999,76.8426,74.1039
2024-02-09,76.2465,74.0573,76.4793,73.899
2024-02-08,73.3028,72.9488,73.871,72.7252
2024-02-07,72.6693,71.2627,72.7159,70.4989
2024-02-06,69.8561,71.0764,71.477,68.5613
2024-02-05,70.9181,71.2255,71.5142,68.9246
2024-02-02,70.4057,66.959,71.1044,66.8286
2024-02-01,68.4588,66.5678,68.6265,66.5305
2024-01-31,65.925,68.3097,69.2227,65.8877
2024-01-30,70.4243,71.9893,72.4178,69.7164
2024-01-29,72.157,70.5268,72.2501,70.1076
2024-01-26,70.2194,71.2348,72.2409,69.8002
2024-01-25,72.8277,74.1226,75.0168,71.8682
2024-01-24,71.9986,71.9986,74.1505,71.4025
2024-01-23,70.5641,69.884,70.6945,68.7196
2024-01-22,69.6884,69.94,71.0112,68.9618
2024-01-19,68.85,65.776,68.8966,65.245
2024-01-18,64.4904,63.1118,64.6022,62.4969
2024-01-17,60.8295,60.3265,61.0251,58.8174
2024-01-16,61.761,60.9692,62.497,59.9911
2024-01-12,61.3232,61.081,61.7144,60.3917
2024-01-11,60.755,60.755,61.6399,58.2584
2024-01-10,59.9445,58.6217,60.3171,58.1373
2024-01-09,58.4541,56.8239,58.9291,56.4513
2024-01-08,58.2398,54.8956,58.2771,54.849
2024-01-05,54.169,54.2528,55.5197,53.5169
2024-01-04,54.1783,54.4484,55.5477,54.0479
2024-01-03,55.3986,55.8085,56.563,55.175
2024-01-02,57.3735,59.5346,59.8793,56.0973
2023-12-29,62.143,62.7485,63.1863,61.2114
2023-12-28,62.8416,63.1583,63.4192,62.6553
2023-12-27,62.6926,62.5994,62.972,61.8169
2023-12-26,62.6646,62.0684,63.0093,62.0591
2023-12-22,61.8262,62.2268,62.4131,60.9692
2023-12-21,61.7051,61.4816,62.1243,60.1867
2023-12-20,59.7666,62.2511,63.0234,59.748
2023-12-19,62.586,61.8509,62.6419,61.7486
2023-12-18,61.9161,61.3764,62.3255,60.5482
2023-12-15,61.4229,60.1481,62.4465,60.1481
2023-12-14,60.4831,61.1903,61.8044,59.1711
2023-12-13,61.0135,59.9062,61.4508,59.4502
2023-12-12,59.4595,57.552,59.5247,57.5148
2023-12-11,58.2964,56.24,58.3336,55.9701
2023-12-08,56.8634,55.1234,56.9937,54.8256
2023-12-07,55.4584,54.1556,55.7468,53.9509
2023-12-06,53.5415,55.9701,56.2121,53.4578
2023-12-05,54.9652,53.0855,55.1792,53.0855
2023-12-04,54.044,54.379,54.379,52.2109
2023-12-01,56.0632,55.2164,56.3889,54.472
2023-11-30,55.6631,56.1469,56.4168,54.351
2023-11-29,55.5979,56.5656,57.3473,55.449
2023-11-28,55.4211,54.5558,55.8771,54.5558
2023-11-27,55.1141,54.9279,56.0911,54.6302
2023-11-24,55.1606,55.1885,55.3374,54.5371
2023-11-22,55.5328,55.9515,56.9379,55.0768
2023-11-21,54.8256,55.4677,55.6817,54.2301
2023-11-20,56.2772,53.9974,56.6494,53.9974
2023-11-17,53.8951,53.7927,54.5185,53.1972
2023-11-16,54.2766,53.16,54.4534,52.8529
2023-11-15,53.4857,53.9602,54.2487,52.8901
2023-11-14,53.3182,52.5645,53.709,52.1178
2023-11-13,50.2847,50.5546,50.7034,49.6613
2023-11-10,51.178,48.5261,51.3176,48.2283
2023-11-09,47.549,48.3772,49.4938,47.335
2023-11-08,48.2562,47.884,48.4981,47.2792
2023-11-07,47.4932,46.2928,47.8654,46.116
2023-11-06,45.9578,45.1762,46.0044,44.8505
2023-11-03,45.0646,43.827,45.6322,43.3431
2023-11-02,43.8084,42.8872,43.8921,42.6173
2023-11-01,41.6868,39.6304,41.8543,39.6304
2023-10-31,39.4164,38.6254,39.528,37.7415
2023-10-30,38.5882,38.0578,39.0069,37.6577
2023-10-27,37.3879,37.453,38.5324,36.9319
2023-10-26,36.8016,39.2582,39.7513,36.3085
2023-10-25,39.1093,40.9889,41.2402,38.7371
2023-10-24,40.5237,40.1515,40.6912,39.2303
2023-10-23,39.7048,38.8395,40.9238,38.1788
2023-10-20,39.5746,41.6868,41.724,39.4722
2023-10-19,41.7612,42.9802,43.8456,41.5286
2023-10-18,42.4498,42.9058,44.0038,41.966
2023-10-17,43.8921,42.8034,44.5714,41.8729
2023-10-16,44.5249,43.5106,45.1018,43.4734
2023-10-13,43.2687,45.3716,45.6973,42.8034
2023-10-12,45.2041,45.5019,46.6371,44.2271
2023-10-11,45.1297,44.4597,45.2041,43.92
2023-10-10,43.9759,43.8549,45.018,43.4827
2023-10-09,43.7805,42.3661,43.9666,41.7147
2023-10-06,43.1291,40.0026,43.6502,39.6397
2023-10-05,40.868,40.7098,41.0541,39.4071
2023-10-04,40.7098,39.4257,41.0448,39.4257
2023-10-03,39.2675,40.6074,41.5007,38.644
2023-10-02,41.4263,40.1329,41.7426,39.984
2023-09-29,40.0956,40.8866,41.5286,39.7141
2023-09-28,39.742,38.2998,40.4771,37.8159
2023-09-27,38.9511,39.2396,39.5559,37.788
2023-09-26,38.7836,40.2073,40.2352,38.3556
2023-09-25,41.0448,40.198,41.175,40.0026
2023-09-22,40.6074,40.9424,41.7333,40.3469
2023-09-21,40.3841,40.9331,41.8822,40.3283
2023-09-20,42.3568,44.7947,44.9808,42.3103
2023-09-19,44.5063,43.9107,44.8133,43.2501
2023-09-18,44.5435,43.492,44.9901,43.492
2023-09-15,43.9759,46.2091,46.2091,43.5757
2023-09-14,46.6743,46.4882,47,45.6508
2023-09-13,45.7345,45.5298,46.4324,44.9343
2023-09-12,45.3251,46.8046,47.2885,45.1204
2023-09-11,47.9864,48.4888,48.6377,46.7767
2023-09-08,47.2978,47.0652,48.1911,46.9256
2023-09-07,47,46.8232,47.3164,45.8927
2023-09-06,49.2053,50.3685,50.6011,48.2841
2023-09-05,50.8151,49.8474,51.299,49.4193
2023-09-01,50.2661,50.964,51.0198,49.5589
2023-08-31,49.8381,49.4659,50.4708,49.3635
2023-08-30,49.196,48.0422,49.3728,47.6607
2023-08-29,48.0887,44.9622,48.2748,44.8785
2023-08-28,45.4089,45.2693,45.6973,44.376
2023-08-25,44.3946,43.492,45.0832,42.4126
2023-08-24,43.0453,48.0608,48.0608,42.9895
2023-08-23,46.3207,44.1899,46.7209,44.1247
2023-08-22,43.9573,45.353,45.3902,43.6781
2023-08-21,44.1434,42.4126,44.3946,42.2916
2023-08-18,41.7333,40.2631,42.2544,40.2259
2023-08-17,41.6217,43.3152,43.6409,41.417
2023-08-16,42.8965,43.9386,44.6086,42.8593
2023-08-15,44.1341,45.0087,45.5763,43.8363
2023-08-14,45.5298,43.2687,45.5391,42.9709
2023-08-11,43.4734,43.5292,44.2364,42.9988
2023-08-10,44.5063,45.5298,46.6464,43.8363
2023-08-09,44.469,46.4975,46.4975,44.0317
2023-08-08,46.2928,46.3487,46.5255,44.8785
2023-08-07,47.4187,47.5211,48.1073,46.3859
2023-08-04,47.0372,48.4981,49.438,46.8139
2023-08-03,49.1216,48.5354,49.959,48.4051
2023-08-02,49.7171,52.2574,52.3691,49.1774
2023-08-01,53.7369,53.0204,54.0719,52.5365
2023-07-31,53.467,53.2251,53.6718,52.5831
2023-07-28,53.1321,52.4435,53.6066,52.155
2023-07-27,51.085,53.5322,54.1091,50.3964
2023-07-26,51.5688,51.8387,52.4063,50.4615
2023-07-25,53.7276,52.3504,54.2673,52.3504
2023-07-24,52.0155,52.3877,52.7599,51.4013
2023-07-21,51.6898,52.8529,53.5694,51.5688
2023-07-20,51.8294,53.9509,54.7977,51.3455
2023-07-19,55.1885,56.2028,56.7238,54.5651
2023-07-18,55.6258,53.4298,56.4075,52.5738
2023-07-17,53.8113,52.0806,54.2487,51.9503
2023-07-14,51.8014,52.4528,53.6811,51.3734
2023-07-13,52.0992,51.0756,52.397,50.8802
2023-07-12,50.173,49.9125,50.8616,49.1774
2023-07-11,48.5447,48.554,48.6842,47.1024
2023-07-10,48.2283,47.3443,48.2376,46.7953
2023-07-07,47.8375,48.1911,49.6241,47.791
2023-07-06,48.5074,47.5118,48.6749,47.0652
2023-07-05,48.9913,48.8703,50.08,48.7494
2023-07-03,49.9032,50.1544,50.2847,49.1402
2023-06-30,50.2661,49.4193,50.6197,49.2984
2023-06-29,48.0422,47.9212,48.2748,47.1396
2023-06-28,47.7537,46.879,48.5354,46.8139
2023-06-27,47.7072,45.6787,48.0329,45.4647
2023-06-26,44.9994,46.1346,47.3908,44.9715
2023-06-23,46.0509,45.7904,46.8977,45.4926
2023-06-22,47.7072,45.8741,47.7072,45.8741
2023-06-21,46.5162,48.0794,48.4051,46.1253
2023-06-20,48.7029,48.7772,49.7535,47.9311
2023-06-16,49.7442,52.5615,52.5615,49.6141
2023-06-15,51.0459,48.5541,51.6968,48.5262
2023-06-14,49.1492,47.5499,49.2328,47.0478
2023-06-13,47.7173,48.0055,48.3867,46.5736
2023-06-12,46.8711,44.8907,46.9176,44.6582
2023-06-09,44.026,43.933,45.3091,43.5983
2023-06-08,43.4123,42.1757,43.6076,42.1571
2023-06-07,42.0827,43.8865,44.8256,41.8037
2023-06-06,44.0725,43.7005,44.3514,43.1241
2023-06-05,44.1282,44.7791,45.6903,43.8493
2023-06-02,44.9372,44.9372,45.5136,43.9609
2023-06-01,44.1468,42.5383,44.7047,42.0362
2023-05-31,42.8916,43.1798,44.4444,42.8172
2023-05-30,43.9981,45.2533,45.8763,43.7284
2023-05-26,43.3193,40.2138,43.5332,40.2045
2023-05-25,39.972,38.7447,40.3904,38.1217
2023-05-24,35.853,35.8902,36.29,35.2673
2023-05-23,36.6805,37.8056,38.2612,36.6248
2023-05-22,38.3542,37.7126,38.661,37.6475
2023-05-19,38.1589,38.2705,38.4472,37.7684
2023-05-18,38.2705,36.1971,38.4007,36.1692
2023-05-17,36.0576,35.0999,36.2249,34.635
2023-05-16,34.6908,34.3839,35.2394,34.3747
2023-05-15,34.5699,33.9098,34.5885,33.482
2023-05-12,33.761,34.012,34.2073,32.98
2023-05-11,33.9005,34.1887,34.2073,33.2124
2023-05-10,34.3839,34.0306,34.635,33.4356
2023-05-09,33.2031,33.417,33.6122,33.1008
2023-05-08,33.9934,33.8168,34.0864,33.3705
2023-05-05,34.0492,32.6359,34.3933,32.4779
2023-05-04,31.7154,31.7805,32.357,31.3156
2023-05-03,32.1803,33.138,33.7703,32.1431
2023-05-02,33.0357,33.9469,34.2073,32.5058
2023-05-01,33.9934,33.8726,34.4676,33.6773
2023-04-28,33.9284,32.9335,33.9469,32.7661
2023-04-27,32.8777,31.3528,32.9614,31.1483
2023-04-26,30.9623,31.2412,31.8735,30.7391
2023-04-25,29.6327,31.1854,31.3714,29.6048
2023-04-24,31.6689,31.7619,32.1524,30.953
2023-04-21,32.0873,32.0502,32.264,31.4644
2023-04-20,32.45,32.171,33.4077,31.9944
2023-04-19,33.1101,32.543,33.2682,32.357
2023-04-18,33.4077,33.8633,34.1236,32.9707
2023-04-17,33.1101,32.8498,33.324,32.3384
2023-04-14,32.7568,32.7847,33.575,31.8921
2023-04-13,33.3519,31.9386,33.4913,31.7991
2023-04-12,31.641,32.7382,33.0636,31.4458
2023-04-11,32.171,32.9707,32.98,32.0037
2023-04-10,33.0915,32.2454,33.1101,31.6318
2023-04-06,33.1659,31.9014,33.2868,31.483
2023-04-05,32.6638,33.2775,33.417,31.9293
2023-04-04,33.8447,34.5699,34.9139,33.4449
2023-04-03,34.3933,33.9934,34.5327,33.4356
2023-03-31,34.5699,33.045,34.6629,32.9056
2023-03-30,33.1566,32.9428,33.3147,32.5151
2023-03-29,32.0781,31.2319,32.2826,31.1854
2023-03-28,30.1999,30.4602,30.4788,29.363
2023-03-27,30.6462,31.5016,31.8084,30.3858
2023-03-24,31.3621,30.8786,31.39,30.2184
2023-03-23,31.1668,30.8414,32.3384,30.2835
2023-03-22,29.6978,30.6183,32.45,29.6792
2023-03-21,30.6183,30.4695,30.7856,29.456
2023-03-20,29.9144,29.5248,30.035,28.8291
2023-03-17,29.7103,30.0814,30.7585,29.1723
2023-03-16,29.8309,27.2244,29.9422,26.974
2023-03-15,27.512,26.6679,27.6233,26.1855
2023-03-14,27.4749,26.7514,27.7624,26.3896
2023-03-13,25.7032,24.8127,26.7792,24.3675
2023-03-10,25.3322,26.6586,26.8163,25.0075
2023-03-09,26.7514,28.2448,29.0147,26.5937
2023-03-08,27.9665,27.5769,28.0685,27.0853
2023-03-07,27.2986,28.421,28.6158,27.0853
2023-03-06,28.3839,28.4767,29.5063,28.2911
2023-03-03,27.9479,26.8163,27.9665,26.705
2023-03-02,26.2969,25.0261,26.5287,25.0168
2023-03-01,25.36,25.9444,26.0928,25.1188
2023-02-28,25.9536,25.9165,26.6864,25.7218
2023-02-27,26.1206,26.4916,26.8812,25.9908
2023-02-24,25.7218,25.898,26.0742,25.258
2023-02-23,27.1781,27.4378,27.4842,26.0835
2023-02-22,25.9165,26.2505,26.5473,25.5455
2023-02-21,26.0557,26.974,27.4099,25.9629
2023-02-17,28.05,28.3932,28.6065,27.2894
2023-02-16,29.1445,29.395,30.4617,29.0889
2023-02-15,30.7678,29.9051,30.7863,29.599
2023-02-14,30.2854,29.6176,30.8791,29.0147
2023-02-13,29.9979,28.8662,30.1927,28.8013
2023-02-10,28.523,28.3561,28.8199,27.716
2023-02-09,29.0147,30.6286,30.944,28.6065
2023-02-08,29.4599,30.6379,31.2223,29.2651
2023-02-07,30.573,28.523,30.8791,28.523
2023-02-06,28.4674,28.6344,29.2095,28.1149
2023-02-03,29.5341,28.6529,30.9811,28.5787
2023-02-02,30.2947,29.4228,30.7771,29.0425
2023-02-01,28.0129,26.1484,28.6715,25.7403
2023-01-31,26.1855,25.1374,26.2041,25.0724
2023-01-30,25.1467,25.7681,26.0835,25.0724
2023-01-27,26.6401,25.796,27.2152,25.796
2023-01-26,26.334,25.9908,26.3803,25.1096
2023-01-25,25.1281,24.0707,25.3507,23.3564
2023-01-24,25.3322,25.0168,25.629,24.8313
2023-01-23,25.3693,24.0614,25.796,23.8759
2023-01-20,23.7553,22.3454,23.8017,22.0764
2023-01-19,22.03,22.2433,22.6329,21.7517
2023-01-18,22.8184,24.1634,24.5066,22.7535
2023-01-17,23.7182,23.3564,24.1356,23.2173
2023-01-13,23.4121,22.6051,23.5141,22.3917
2023-01-12,23.2266,22.8741,23.5512,22.0114
2023-01-11,22.7164,21.863,22.7442,21.6219
2023-01-10,21.6033,21.056,21.7239,20.7314
2023-01-09,21.2137,21.0653,22.3825,21.0282
2023-01-06,20.518,19.4235,20.7963,18.6907
2023-01-05,18.8948,19.7203,19.7853,18.7927
2023-01-04,20.0821,20.2305,20.4438,19.4049
2023-01-03,19.9244,21.121,21.5848,19.4791
2022-12-30,20.4995,19.9151,20.5366,19.5719
2022-12-29,20.5922,19.6368,20.8149,19.6368
2022-12-28,19.1359,19.9986,20.5088,19.0525
2022-12-27,20.1192,20.5922,20.6015,19.7389
2022-12-23,20.7221,20.2583,20.7499,19.7296
2022-12-22,20.685,21.492,21.5662,19.5534
2022-12-21,22.3639,21.5755,22.6515,21.4271
2022-12-20,21.2972,20.852,21.6311,20.5644
2022-12-19,21.2239,22.2051,22.2791,20.7704
2022-12-16,22.1218,22.7697,23.1862,21.77
2022-12-15,23.0659,24.6764,24.9633,22.7697
2022-12-14,25.963,26.5276,27.4902,25.0281
2022-12-13,26.6109,28.5269,28.9341,25.8519
2022-12-12,25.7131,24.3339,25.7223,24.2414
2022-12-09,24.1396,24.2691,25.1762,23.8804
2022-12-08,24.6301,23.9544,24.843,23.4454
2022-12-07,23.5101,23.5287,24.0285,22.9733
2022-12-06,23.8711,25.4539,25.528,23.3621
2022-12-05,25.5187,26.2314,26.6664,24.9818
2022-12-02,26.8701,25.8241,27.1107,25.6298
2022-12-01,27.3514,27.3051,27.7216,26.324
2022-11-30,27.2403,23.7045,27.2403,23.5842
2022-11-29,23.7045,24.3617,24.519,23.3806
2022-11-28,24.408,25.2503,25.6946,24.1025
2022-11-25,26.1111,26.2129,26.3332,25.8519
2022-11-23,26.5739,25.7871,26.796,25.639
2022-11-22,25.8982,24.7967,25.9352,24.2599
2022-11-21,24.4913,24.9263,25.167,24.3247
2022-11-18,25.3336,26.0741,26.1018,24.6671
2022-11-17,25.2225,23.9544,25.5835,23.8896
2022-11-16,25.1299,25.7038,25.8612,24.8245
2022-11-15,26.2036,27.1663,27.3514,25.4539
2022-11-14,25.3243,25.4169,26.2777,24.9541
2022-11-11,26.0093,24.6209,26.2407,24.2969
2022-11-10,24.8152,22.8067,24.8152,22.4735
2022-11-09,19.8633,20.9833,20.9833,19.7707
2022-11-08,21.5109,21.5016,22.3161,20.613
2022-11-07,20.9462,20.104,21.0481,19.6319
2022-11-04,19.9373,20.0299,20.2613,18.6323
2022-11-03,18.9377,19.9651,20.0021,18.8914
2022-11-02,20.7796,23.1399,24.01,20.7519
2022-11-01,23.1862,24.6671,24.7875,22.8622
2022-10-31,23.8063,24.1025,24.2229,23.3435
2022-10-28,24.7504,22.2976,24.9078,22.2606
2022-10-27,21.9459,22.964,23.362,21.77
2022-10-26,22.6956,22.5938,24.2043,22.3809
2022-10-25,24.3339,23.2787,24.3895,23.1862
2022-10-24,23.0103,22.4272,23.2787,21.5571
2022-10-21,22.1218,20.2335,22.2421,20.104
2022-10-20,20.4557,20.4557,21.8071,20.1687
2022-10-19,20.4557,20.0854,21.0666,19.8263
2022-10-18,20.6223,21.7052,21.9089,19.8726
2022-10-17,20.1132,19.7892,20.4187,19.6412
2022-10-14,18.4657,20.7426,20.7889,18.3546
2022-10-13,20.141,16.9292,20.4649,16.744
2022-10-12,18.4657,18.6508,19.0395,18.3546
2022-10-11,18.6415,19.1784,19.5949,18.1972
2022-10-10,19.5486,20.576,20.6593,18.9192
2022-10-07,20.539,22.0292,22.0662,20.215
2022-10-06,23.5101,23.8434,24.6857,23.4083
2022-10-05,24.1118,22.8437,24.6024,22.4735
2022-10-04,23.8249,22.9548,23.9267,22.9548
2022-10-03,21.6682,20.3631,22.0384,20.0669
2022-09-30,19.8818,20.8444,21.7423,19.8078
2022-09-29,21.0851,21.9089,22.0292,20.2798
2022-09-28,22.8622,21.8718,23.1862,21.1962
2022-09-27,22.2051,22.9826,23.5842,21.5664
2022-09-26,22.094,22.3994,23.4824,21.8811
2022-09-23,22.5938,22.8622,22.964,21.659
2022-09-22,23.5101,23.8804,24.2877,23.0844
2022-09-21,24.2599,25.8427,26.9719,24.2229
2022-09-20,25.4724,25.167,25.926,24.7782
2022-09-19,25.9445,24.5561,25.9907,24.5376
2022-09-16,25.3243,24.8523,25.4539,24.2043
2022-09-15,25.7408,26.9163,27.4902,25.2595
2022-09-14,27.7309,27.7401,28.2585,26.8793
2022-09-13,27.3884,29.832,30.2948,27.1292
2022-09-12,32.5625,31.7665,32.618,31.6554
2022-09-09,31.1093,30.1559,31.3129,29.8875
2022-09-08,29.3599,28.3973,29.8042,28.0178
2022-09-07,29.0637,27.9438,29.4062,27.6198
2022-09-06,27.7494,28.4158,28.786,27.1848
2022-09-02,28.3325,30.3873,30.8872,27.8419
2022-09-01,29.4895,29.0452,29.5913,27.6013
2022-08-31,29.9245,31.3685,31.6832,29.8968
2022-08-30,30.8224,32.3959,32.5069,29.9801
2022-08-29,31.859,32.0534,32.7754,31.461
2022-08-26,33.1826,37.9587,38.2642,33.0901
2022-08-25,38.0328,36.5518,38.042,36.3574
2022-08-24,36.2371,36.0335,36.6721,35.617
2022-08-23,36.163,36.2001,37.3108,36.015
2022-08-22,36.4778,37.9587,38.1994,36.1723
2022-08-19,39.7914,41.115,41.189,39.5045
2022-08-18,42.0961,41.4297,42.5959,41.115
2022-08-17,41.5223,41.2816,42.4479,40.5781
2022-08-16,42.4016,42.1794,42.9847,41.2076
2022-08-15,42.7163,41.2446,42.9292,41.2446
2022-08-12,41.9573,40.3467,41.9665,40.0135
2022-08-11,39.56,40.9762,41.55,39.4026
2022-08-10,40.0691,39.6155,40.1987,38.801
2022-08-09,37.0701,37.2367,37.5237,36.45
2022-08-08,38.2364,39.2453,40.0505,37.5885
2022-08-05,39.236,37.5422,39.56,37.5237
2022-08-04,39.5045,38.9676,39.5692,38.2086
2022-08-03,39.0046,36.6351,39.3193,36.6166
2022-08-02,36.1538,35.9872,37.3941,35.1727
2022-08-01,36.9313,36.1816,38.0328,35.8391
2022-07-29,37.1164,35.9687,37.4867,35.3855
2022-07-28,35.5429,34.0805,35.7743,33.1826
2022-07-27,33.9879,31.5536,34.4877,31.4703
2022-07-26,30.1096,31.5813,31.5999,29.7672
2022-07-25,31.7109,32.2478,32.2478,30.9427
2022-07-22,32.3218,33.6732,34.0249,31.6924
2022-07-21,33.6639,32.4699,33.6825,31.4333
2022-07-20,32.3126,30.8594,32.7198,30.6372
2022-07-19,30.8224,29.2766,30.9612,28.7305
2022-07-18,28.314,29.9708,30.3133,27.9715
2022-07-15,29.1378,28.5361,29.1748,28.1474
2022-07-14,27.6846,26.2129,27.99,25.278
2022-07-13,26.9811,25.5927,27.481,25.3058
2022-07-12,27.194,28.6102,29.147,26.6849
2022-07-11,28.3603,28.749,29.1748,27.7401
2022-07-08,29.6098,28.5639,29.8597,28.3233
2022-07-07,29.5358,28.2677,29.7394,28.2122
2022-07-06,27.8327,27.2681,28.4806,26.9256
2022-07-05,27.12,25.0096,27.1385,24.6394
2022-07-01,26.1388,25.5465,26.324,24.8152
2022-06-30,25.9815,26.037,26.9996,24.7227
2022-06-29,27.0737,26.7868,27.5643,26.1666
2022-06-28,26.9256,29.7487,30.5262,26.8793
2022-06-27,29.5728,30.5354,30.7483,29.1841
2022-06-24,30.1929,28.0178,30.2115,28.0178
2022-06-23,27.2588,26.7497,27.4069,26.0463
2022-06-22,26.1296,25.5465,27.194,25.3428
2022-06-21,26.4165,25.7779,26.9626,25.6668
2022-06-17,24.5653,23.9544,25.2873,23.3898
2022-06-16,23.9729,25.1207,25.241,23.2695
2022-06-15,27.2496,26.5554,28.4066,25.528
2022-06-14,25.639,25.8241,26.1388,24.9263
2022-06-13,25.2132,26.361,27.0737,24.8708
2022-06-10,29.0452,31.026,31.3777,28.9989
2022-06-09,32.8216,34.895,35.9317,32.8031
2022-06-08,35.6817,36.5611,37.1349,35.3763
