Date,Price,Open,High,Low
2024-07-15,39.8656,39.9785,41.0335,39.37
2024-07-12,39.5712,39.0167,40.6999,38.9137
2024-07-11,38.9382,41.696,41.7402,38.6192
2024-07-10,41.6764,40.8863,41.8089,40.5674
2024-07-09,40.4103,40.69,40.9697,40.0521
2024-07-08,40.322,40.1453,40.4692,39.8853
2024-07-05,40.057,39.0461,40.165,38.9774
2024-07-03,38.8793,37.7605,38.9186,37.7605
2024-07-02,37.9469,36.4552,37.9715,36.4306
2024-07-01,36.8183,36.3914,36.9459,35.5375
2024-06-28,36.2245,36.9459,38.0451,36.043
2024-06-27,36.8036,36.4699,37.1471,36.2736
2024-06-26,36.5386,36.1166,36.6564,36.0233
2024-06-25,36.3114,35.583,36.3847,35.3777
2024-06-24,35.1382,36.0865,36.4825,35.0991
2024-06-21,36.3701,36.6145,36.9224,36.0376
2024-06-20,36.7074,37.8659,37.9637,36.2821
2024-06-18,37.5922,37.558,37.7535,37.1815
2024-06-17,37.5726,36.3114,37.993,36.0132
2024-06-14,36.2576,35.6612,36.2772,35.5537
2024-06-13,35.7394,35.9643,36.1207,35.231
2024-06-12,35.1773,34.7129,35.6954,34.5711
2024-06-11,33.8427,32.909,33.8867,32.5864
2024-06-10,33.1583,32.5522,33.2708,32.4984
2024-06-07,32.8113,32.8113,33.4028,32.5668
2024-06-06,32.9335,33.1143,33.1828,32.6793
2024-06-05,32.9726,31.8336,32.9872,31.6038
2024-06-04,31.0954,30.7972,31.3496,30.4404
2024-06-03,30.8657,31.1541,31.3594,29.8
2024-05-31,30.5675,30.6017,30.7435,28.8223
2024-05-30,30.6017,31.4083,31.4327,30.3035
2024-05-29,31.6185,31.4034,31.99,31.3838
2024-05-28,32.2931,32.1953,32.3126,31.6771
2024-05-24,31.946,31.4083,32.21,31.2567
2024-05-23,31.0759,32.5082,32.5131,30.6995
2024-05-22,31.5452,31.6234,31.7749,31.0025
2024-05-21,31.5647,31.0123,31.6136,30.9683
2024-05-20,31.4034,30.807,31.5452,30.7728
2024-05-17,30.7679,30.8412,30.9732,30.3182
2024-05-16,30.8363,30.9732,31.3838,30.7923
2024-05-15,31.027,30.1568,31.1003,29.8489
2024-05-14,29.6582,29.0178,29.7706,28.9787
2024-05-13,29.1156,29.2916,29.316,28.8321
2024-05-10,28.9249,29.0178,29.3649,28.617
2024-05-09,28.7294,28.5974,28.8418,28.2308
2024-05-08,28.573,28.1086,28.8516,28.0841
2024-05-07,28.6268,28.705,28.9543,28.4899
2024-05-06,28.6268,28.0695,28.6463,27.9228
2024-05-03,27.7175,27.5366,27.9179,27.2433
2024-05-02,26.1581,25.8697,26.3243,25.0289
2024-05-01,25.2244,25.4933,26.7887,25.0631
2024-04-30,25.7817,27.0331,27.302,25.7768
2024-04-29,27.346,27.4144,27.5366,26.8278
2024-04-26,27.0233,26.4123,27.3118,26.2852
2024-04-25,25.8354,24.8822,26.0017,24.6769
2024-04-24,26.2559,26.5541,26.8425,25.8257
2024-04-23,26.0017,25.2342,26.2119,25.1706
2024-04-22,24.892,24.628,25.3075,24.0365
2024-04-19,24.188,25.5568,25.6497,23.8801
2024-04-18,25.7866,26.3438,26.6714,25.6692
2024-04-17,26.2559,27.6393,27.6442,26.0799
2024-04-16,27.2678,27.2238,27.7713,27.0038
2024-04-15,27.2629,29.4285,29.4431,27.1016
2024-04-12,28.705,29.272,29.5018,28.4117
2024-04-11,30.1617,29.14,30.3377,28.6854
2024-04-10,28.8076,28.529,28.9787,28.3823
2024-04-09,29.5849,29.7267,29.7902,28.6365
2024-04-08,29.2818,29.4333,29.6533,28.9934
2024-04-05,29.2623,28.5485,29.7853,28.3823
2024-04-04,28.265,30.4795,30.6066,28.2259
2024-04-03,29.6631,29.0374,30.0444,29.0276
2024-04-02,29.4676,29.2671,29.536,28.8418
2024-04-01,30.279,30.2693,30.7923,29.8782
2024-03-28,30.0933,30.2546,30.4208,30.0151
2024-03-27,30.2839,30.587,30.6164,29.6778
2024-03-26,30.02,30.6066,30.8021,29.9564
2024-03-25,30.3035,30.0542,30.6164,29.8489
2024-03-22,30.6164,30.4404,30.8803,30.2595
2024-03-21,30.5528,31.1639,31.2616,30.5137
2024-03-20,30.1617,29.3649,30.2253,29.0178
2024-03-19,29.1278,28.5141,29.2155,28.0952
2024-03-18,28.9281,29.1668,29.6149,28.8794
2024-03-15,28.1342,28.5872,28.6992,27.9052
2024-03-14,29.2009,29.649,29.761,28.6359
2024-03-13,29.4396,29.9266,29.9364,29.2106
2024-03-12,30.141,29.3665,30.2189,28.7187
2024-03-11,28.9135,28.9379,29.1668,28.5238
2024-03-08,29.2545,30.6475,31.2369,29.1132
2024-03-07,30.594,29.9802,30.8424,29.6685
2024-03-06,29.2886,29.5857,29.9218,28.9086
2024-03-05,28.7576,29.761,29.761,28.2608
2024-03-04,30.3845,30.7303,30.8229,30.3504
2024-03-01,30.7498,29.5906,30.9349,29.5808
2024-02-29,29.4006,29.2642,29.6393,28.631
2024-02-28,28.7089,28.7528,28.9963,28.519
2024-02-27,29.1814,29.2058,29.2691,28.6748
2024-02-26,29.0012,29.196,29.4055,28.9476
2024-02-23,29.0401,29.6295,29.8195,28.8453
2024-02-22,29.308,28.631,29.5175,28.4897
2024-02-21,26.9749,26.7752,26.9944,26.215
2024-02-20,27.3159,27.5594,27.8516,26.5706
2024-02-16,27.9637,28.8161,28.8404,27.8176
2024-02-15,28.7528,28.6456,28.8404,28.1195
2024-02-14,28.5141,28.1536,28.6164,27.6958
2024-02-13,27.6373,27.3938,28.1877,27.0041
2024-02-12,29.0109,29.3275,29.7805,28.8745
2024-02-09,29.3568,28.7528,29.5224,28.5969
2024-02-08,28.519,28.4021,28.6846,28.2608
2024-02-07,28.4021,28.1001,28.5725,27.8468
2024-02-06,27.5789,27.9491,28.0757,27.1015
2024-02-05,27.7396,27.8565,27.9685,27.0674
2024-02-02,27.8809,26.8775,28.0952,26.6875
2024-02-01,26.5463,25.9569,26.6144,25.7718
2024-01-31,25.6403,26.3953,26.7801,25.6111
2024-01-30,27.2428,27.613,27.725,27.0821
2024-01-29,27.7981,27.0869,27.8614,26.9554
2024-01-26,27.0041,27.121,27.4669,26.8775
2024-01-25,27.5107,27.8906,28.0221,27.0431
2024-01-24,27.4328,27.7396,28.2024,27.3353
2024-01-23,26.9895,26.7947,27.0236,26.4391
2024-01-22,26.6729,26.9895,27.2379,26.5511
2024-01-19,26.5657,25.4844,26.6047,25.3772
2024-01-18,25.1142,24.6417,25.1922,24.4079
2024-01-17,24.0816,23.9014,24.1547,23.3169
2024-01-16,24.5054,24.2959,24.7976,24.028
2024-01-12,24.52,24.6807,24.8317,24.2764
2024-01-11,24.4908,24.5736,24.8268,23.575
2024-01-10,24.3738,23.9501,24.5541,23.7893
2024-01-09,23.9014,23.2146,24.067,23.1902
2024-01-08,23.7455,22.596,23.8186,22.5668
2024-01-05,22.3963,22.3378,22.8541,22.1479
2024-01-04,22.3135,22.3427,22.8785,22.2745
2024-01-03,22.6934,22.9759,23.1561,22.6155
2024-01-02,23.4435,24.0378,24.0767,23.0246
2023-12-29,24.6953,25.0265,25.0947,24.3544
2023-12-28,25.0412,25.2896,25.3334,24.973
2023-12-27,25.1045,25.0119,25.1629,24.8512
2023-12-26,24.973,24.6661,25.0899,24.6564
2023-12-22,24.5248,24.6466,24.8122,24.179
2023-12-21,24.4274,24.3008,24.4859,23.8381
2023-12-20,23.6432,24.5882,24.973,23.6042
2023-12-19,24.7426,24.4516,24.762,24.4225
2023-12-18,24.3789,24.0006,24.5389,23.9424
2023-12-15,23.8793,23.7339,24.1461,23.6175
2023-12-14,23.5981,23.8842,24.117,23.0598
2023-12-13,23.6369,22.9773,23.7969,22.8415
2023-12-12,22.8318,22.2984,22.8415,22.0995
2023-12-11,22.2935,21.6631,22.3469,21.6291
2023-12-08,21.7407,21.1684,21.8231,21.1393
2023-12-07,21.4837,21.086,21.6,20.9066
2023-12-06,20.6204,21.474,21.4934,20.5671
2023-12-05,20.9938,20.5186,21.1927,20.4943
2023-12-04,20.8435,20.8096,20.8872,20.2373
2023-12-01,21.4546,21.0908,21.5515,20.8144
2023-11-30,21.2751,21.4837,21.5612,20.7756
2023-11-29,21.4546,21.9395,22.1771,21.4012
2023-11-28,21.5322,21.2412,21.6291,21.1781
2023-11-27,21.3624,21.343,21.697,21.2266
2023-11-24,21.4255,21.4594,21.5564,21.2654
2023-11-22,21.5322,21.6146,22.0268,21.3624
2023-11-21,21.2848,21.3818,21.4158,20.9938
2023-11-20,21.6776,20.926,21.7989,20.9211
2023-11-17,20.9308,20.795,21.0957,20.6447
2023-11-16,20.9163,20.7368,20.955,20.5283
2023-11-15,20.8823,21.1539,21.2315,20.6592
2023-11-14,20.8241,20.5962,20.989,20.5089
2023-11-13,19.5923,19.5196,19.7524,19.2771
2023-11-10,19.7717,18.7921,19.8008,18.7097
2023-11-09,18.5351,19.0783,19.2577,18.4575
2023-11-08,18.9861,19.0104,19.1219,18.6369
2023-11-07,18.9522,18.5982,19.0928,18.4139
2023-11-06,18.4333,18.3363,18.5303,18.0986
2023-11-03,18.2247,17.798,18.4187,17.764
2023-11-02,17.604,17.3421,17.6428,17.1675
2023-11-01,16.7165,16.0036,16.7941,15.9891
2023-10-31,15.8969,15.6739,15.9503,15.3247
2023-10-30,15.669,15.4944,15.8533,15.315
2023-10-27,15.1792,15.315,15.6302,15.0095
2023-10-26,14.9658,15.703,15.829,14.7767
2023-10-25,15.8921,16.7941,16.8184,15.7999
2023-10-24,17.1481,16.925,17.2597,16.6826
2023-10-23,16.6777,16.3285,17.1724,16.0327
2023-10-20,16.5322,17.2257,17.313,16.4983
2023-10-19,17.313,18.0162,18.1908,17.1869
2023-10-18,17.7883,18.1714,18.5157,17.6185
2023-10-17,18.5739,18.1956,18.8261,17.8707
2023-10-16,18.7533,18.3411,18.9134,18.3169
2023-10-13,18.1423,18.957,19.0492,17.9289
2023-10-12,18.8552,19.1413,19.4226,18.4866
2023-10-11,19.0783,18.8843,19.1122,18.6224
2023-10-10,18.6806,18.4333,19.0928,18.3557
2023-10-09,18.3799,17.7543,18.4721,17.5264
2023-10-06,18.1132,16.8038,18.2781,16.6874
2023-10-05,17.2451,17.4052,17.4585,16.7311
2023-10-04,17.4294,16.8668,17.5506,16.799
2023-10-03,16.7505,17.3179,17.6476,16.508
2023-10-02,17.6864,17.2985,17.895,17.2063
2023-09-29,17.2742,17.7398,17.9435,17.0851
2023-09-28,17.2354,16.6777,17.5409,16.5516
2023-09-27,16.8281,16.8814,17.1045,16.3091
2023-09-26,16.7262,17.1239,17.2063,16.571
2023-09-25,17.507,17.1239,17.5264,16.9784
2023-09-22,17.2791,17.5215,17.8368,17.2257
2023-09-21,17.2645,17.7252,17.8368,17.25
2023-09-20,18.3072,19.2868,19.3498,18.2829
2023-09-19,19.1369,19.0451,19.2481,18.6537
2023-09-18,19.2529,19.0548,19.4366,19.0065
2023-09-15,19.2094,20.031,20.0986,19.0548
2023-09-14,20.2484,20.0551,20.4127,19.7168
2023-09-13,19.7845,19.6105,20.0503,19.4221
2023-09-12,19.5912,19.9778,20.2049,19.5235
2023-09-11,20.2388,20.0503,20.3402,19.7362
2023-09-08,19.5719,19.4801,19.9295,19.4124
2023-09-07,19.5139,19.2046,19.6202,19.0306
2023-09-06,19.9488,20.3644,20.4127,19.6105
2023-09-05,20.4901,20.2823,20.693,20.1324
2023-09-01,20.4369,20.8815,20.954,20.1759
2023-08-31,20.5094,20.3161,20.7703,20.3064
2023-08-30,20.3258,20.0213,20.4321,19.8522
2023-08-29,19.9923,18.7503,20.0648,18.6972
2023-08-28,18.7938,18.8228,18.9291,18.4024
2023-08-25,18.3831,18.0883,18.6344,17.5664
2023-08-24,17.9578,19.7555,19.77,17.9288
2023-08-23,19.2239,18.5329,19.3882,18.499
2023-08-22,18.3589,18.8325,18.8373,18.2526
2023-08-21,18.4411,17.8177,18.5474,17.7403
2023-08-18,17.5905,17.1701,17.7887,17.0928
2023-08-17,17.6727,18.4845,18.5377,17.605
2023-08-16,18.2912,18.8083,19.05,18.2767
2023-08-15,18.9195,19.3641,19.4945,18.789
2023-08-14,19.5187,18.7648,19.5429,18.6537
2023-08-11,18.8905,18.8615,19.1708,18.6537
2023-08-10,19.2771,19.6492,20.1759,19.0258
2023-08-09,19.1901,19.8908,19.915,19.0645
2023-08-08,19.8522,19.9536,19.9536,19.3302
2023-08-07,20.3741,20.1663,20.3934,19.7845
2023-08-04,19.8812,20.4852,20.8622,19.799
2023-08-03,20.1614,19.8667,20.5191,19.8377
2023-08-02,20.3064,21.1135,21.1183,20.0696
2023-08-01,21.7272,21.645,21.8577,21.3647
2023-07-31,21.8963,21.906,22.0896,21.6595
2023-07-28,21.8528,21.4082,22.0316,21.3261
2023-07-27,20.7317,21.7997,22.08,20.5142
2023-07-26,20.9105,20.9347,21.1908,20.5094
2023-07-25,21.128,20.8187,21.3986,20.8187
2023-07-24,20.7124,20.7703,20.9298,20.3934
2023-07-21,20.6302,21.2053,21.3503,20.5432
2023-07-20,20.8138,21.8238,22.0848,20.6302
2023-07-19,22.3844,22.5826,22.7807,22.1428
2023-07-18,22.3844,21.7562,22.6357,21.4131
2023-07-17,21.8625,21.3986,22.022,21.3164
2023-07-14,21.2729,21.3696,21.9205,21.128
2023-07-13,21.2923,20.7897,21.4372,20.6979
2023-07-12,20.2823,20.2146,20.5094,19.886
2023-07-11,19.5574,19.3399,19.6299,18.992
2023-07-10,19.2819,19.2143,19.3834,18.8132
2023-07-07,19.2674,19.4221,19.9391,19.2239
2023-07-06,19.4656,19.3157,19.5332,18.9871
2023-07-05,19.9343,19.6782,20.2194,19.6734
2023-07-03,19.9488,19.9102,20.0503,19.7362
2023-06-30,19.8135,19.5235,19.9826,19.4704
2023-06-29,18.9581,19.021,19.1176,18.6875
2023-06-28,19.0886,18.6875,19.3979,18.6682
2023-06-27,18.9726,18.2912,19.0886,18.1704
2023-06-26,18.0786,18.731,19.1708,18.0448
2023-06-23,18.8228,18.7648,19.1901,18.5474
2023-06-22,19.3979,18.5425,19.4221,18.4797
2023-06-21,18.7745,19.3689,19.4366,18.6054
2023-06-20,19.5583,19.409,19.7896,19.0766
2023-06-16,19.6547,20.4303,20.4447,19.5824
2023-06-15,20.0401,19.144,20.2761,19.0332
2023-06-14,19.3608,18.9562,19.4138,18.5082
2023-06-13,18.9562,18.9658,19.0911,18.46
2023-06-12,18.5419,17.8964,18.5515,17.747
2023-06-09,17.641,17.6699,18.1228,17.4387
2023-06-08,17.4291,16.8703,17.5254,16.8366
2023-06-07,16.851,17.7952,18.0939,16.7498
2023-06-06,17.7567,17.6748,17.9012,17.4676
2023-06-05,17.7759,17.7085,18.1613,17.6121
2023-06-02,17.7374,17.6121,17.9156,17.3472
2023-06-01,17.3472,16.7354,17.5495,16.5764
2023-05-31,16.7402,16.8462,17.1449,16.5716
2023-05-30,17.087,17.4917,17.6651,16.8799
2023-05-26,16.851,15.8056,16.9811,15.796
2023-05-25,15.6659,15.5889,15.8345,15.2613
2023-05-24,14.6109,14.582,14.7892,14.3412
2023-05-23,14.8518,15.2035,15.3673,14.8036
2023-05-22,15.4492,15.2613,15.5889,15.2565
2023-05-19,15.2902,15.4299,15.5311,15.1505
2023-05-18,15.3962,14.6447,15.4347,14.6447
2023-05-17,14.6109,14.2352,14.6832,14.081
2023-05-16,14.1051,13.9606,14.3267,13.951
2023-05-15,14.0521,13.898,14.0907,13.6957
2023-05-12,13.8402,14.057,14.1148,13.5704
2023-05-11,13.9847,13.9269,14.0618,13.7246
2023-05-10,13.8691,13.739,13.9799,13.4259
2023-05-09,13.4355,13.4837,13.5945,13.397
2023-05-08,13.7005,13.5367,13.7486,13.4018
2023-05-05,13.5897,13.0646,13.7101,13.0212
2023-05-04,12.8045,12.9008,13.0453,12.6599
2023-05-03,12.949,13.2476,13.5849,12.9249
2023-05-02,13.2091,13.556,13.5945,12.9875
2023-05-01,13.5704,13.556,13.7438,13.4259
2023-04-28,13.6089,13.3151,13.6234,13.1657
2023-04-27,13.3392,12.7948,13.4066,12.7129
2023-04-26,12.342,12.5347,12.7129,12.289
2023-04-25,12.1397,12.6599,12.7418,12.1252
2023-04-24,12.8671,12.9152,13.0887,12.5925
2023-04-21,12.9442,12.8623,13.0501,12.6455
2023-04-20,12.9201,12.8478,13.2862,12.7515
2023-04-19,13.2284,12.9442,13.3633,12.9297
2023-04-18,13.2573,13.5222,13.5752,13.1031
2023-04-17,13.2476,13.1754,13.3054,12.9152
2023-04-14,13.2332,13.1079,13.4548,12.8623
2023-04-13,13.3103,12.7804,13.3633,12.7611
2023-04-12,12.5877,13.1706,13.2428,12.525
2023-04-11,12.9297,13.1802,13.185,12.8623
2023-04-10,13.185,12.8334,13.1898,12.6069
2023-04-06,13.2139,12.7466,13.2765,12.578
2023-04-05,12.9538,13.2332,13.2573,12.7226
2023-04-04,13.3825,13.5656,13.6957,13.2091
2023-04-03,13.5174,13.3344,13.5463,13.1657
2023-03-31,13.6138,13.0068,13.6427,12.9634
2023-03-30,12.9779,12.9201,13.0501,12.7611
2023-03-29,12.6358,12.4094,12.7033,12.3179
2023-03-28,11.9807,12.1108,12.1108,11.7013
2023-03-27,12.183,12.5202,12.6503,12.0722
2023-03-24,12.4383,12.2553,12.448,11.9662
2023-03-23,12.3131,12.3324,12.8189,11.9855
2023-03-22,11.8892,12.3853,12.9875,11.8747
2023-03-21,12.395,12.122,12.4525,11.94
2023-03-20,11.8921,11.7005,11.9352,11.4419
2023-03-17,11.7676,11.94,12.2178,11.5425
2023-03-16,11.9448,10.9582,11.9879,10.8815
2023-03-15,11.0683,10.6181,11.121,10.4553
2023-03-14,10.9103,10.5942,10.9725,10.4984
2023-03-13,10.2158,9.8039,10.6085,9.6411
2023-03-10,10.0003,10.4505,10.6133,9.8758
2023-03-09,10.4313,11.0683,11.3557,10.3403
2023-03-08,11.0108,10.8959,11.0827,10.6947
2023-03-07,10.8624,11.2838,11.3892,10.7857
2023-03-06,11.2838,11.3796,11.7245,11.2551
2023-03-03,11.2359,10.7762,11.2695,10.7187
2023-03-02,10.5894,10.0625,10.6804,10.0338
2023-03-01,10.3403,10.5654,10.6373,10.235
2023-02-28,10.5989,10.575,10.8815,10.5367
2023-02-27,10.6516,10.7666,10.9198,10.5846
2023-02-24,10.4265,10.417,10.5511,10.2254
2023-02-23,10.9821,11.1066,11.1258,10.5127
2023-02-22,10.7139,10.7522,10.9438,10.5271
2023-02-21,10.7043,11.0635,11.2312,10.6756
2023-02-17,11.5137,11.5089,11.6047,11.1593
2023-02-16,11.7676,11.8921,12.3902,11.7484
2023-02-15,12.4812,11.9831,12.5003,11.9017
2023-02-14,12.2082,11.7532,12.3279,11.5185
2023-02-13,11.9496,11.5616,12.0214,11.4227
2023-02-10,11.4084,11.3796,11.6191,11.121
2023-02-09,11.6478,12.4764,12.4956,11.461
2023-02-08,11.9687,12.4764,12.5961,11.8825
2023-02-07,12.6488,11.8921,12.7829,11.7532
2023-02-06,11.9112,11.9017,12.189,11.7436
2023-02-03,12.2226,12.0741,12.9984,12.0262
2023-02-02,12.8883,12.4333,13.1469,12.3327
2023-02-01,11.6814,10.9486,11.9496,10.7091
2023-01-31,10.9725,10.508,10.9773,10.4888
2023-01-30,10.5032,10.8001,10.9677,10.4648
2023-01-27,11.1737,10.7091,11.4084,10.6947
2023-01-26,10.8624,10.6421,10.8815,10.3451
2023-01-25,10.2685,9.847,10.3403,9.5692
2023-01-24,10.3451,10.2302,10.4744,10.1727
2023-01-23,10.4074,9.8422,10.5367,9.7608
2023-01-20,9.7656,9.1861,9.7943,9.0807
2023-01-19,9.028,9.1334,9.2483,8.8987
2023-01-18,9.3202,9.8566,10.0146,9.2867
2023-01-17,9.6794,9.6075,9.8231,9.4878
2023-01-13,9.6267,9.1813,9.6602,9.1478
2023-01-12,9.4399,9.3489,9.5405,8.9035
2023-01-11,9.2962,8.9466,9.3058,8.87
2023-01-10,8.8556,8.5347,8.8556,8.4772
2023-01-09,8.6257,8.6592,9.0807,8.5682
2023-01-06,8.4485,7.9744,8.573,7.7109
2023-01-05,7.8355,8.051,8.0701,7.7972
2023-01-04,8.2234,8.3,8.3767,7.9217
2023-01-03,8.0989,8.4964,8.6401,7.8881
2022-12-30,8.2857,8.027,8.2857,7.9025
2022-12-29,8.2857,7.9839,8.3815,7.9169
2022-12-28,7.7397,8.0223,8.2378,7.7109
2022-12-27,8.0654,8.3623,8.3719,8.0079
2022-12-23,8.4246,8.2426,8.4868,8.0606
2022-12-22,8.4006,8.7311,8.7407,7.9408
2022-12-21,9.0434,8.7718,9.172,8.686
2022-12-20,8.6669,8.5764,8.8432,8.4192
2022-12-19,8.7051,9.1005,9.1148,8.5669
2022-12-16,9.0815,9.2816,9.4388,8.9147
2022-12-15,9.3578,9.9391,10.0201,9.2196
2022-12-14,10.387,10.5823,10.954,10.0439
2022-12-13,10.6395,11.521,11.5448,10.3489
2022-12-12,10.3155,9.9629,10.3203,9.8486
2022-12-09,9.9534,10.0296,10.3346,9.8962
2022-12-08,10.1488,9.9439,10.2441,9.7152
2022-12-07,9.8009,9.7962,10.0201,9.6151
2022-12-06,9.9201,10.568,10.5823,9.7676
2022-12-05,10.5919,10.9016,11.054,10.4156
2022-12-02,11.1541,10.6967,11.2589,10.6681
2022-12-01,11.2875,11.2923,11.5162,10.9635
2022-11-30,11.2256,9.9343,11.2685,9.8391
2022-11-29,9.8962,10.1583,10.2059,9.7533
2022-11-28,10.1392,10.387,10.6109,10.0344
2022-11-25,10.6062,10.6443,10.7205,10.5538
2022-11-23,10.8301,10.5061,10.8968,10.487
2022-11-22,10.5156,10.1631,10.5299,9.9248
2022-11-21,10.0916,10.2536,10.387,9.9915
2022-11-18,10.406,10.7491,10.7586,10.1392
2022-11-17,10.4156,9.982,10.5823,9.9629
2022-11-16,10.4966,10.7205,10.7586,10.3965
2022-11-15,10.9397,11.2685,11.4114,10.568
2022-11-14,10.5156,10.5633,10.9397,10.3965
2022-11-11,10.8015,10.2107,10.8778,10.063
2022-11-10,10.2202,9.6008,10.2631,9.3864
2022-11-09,8.3858,8.8289,8.9099,8.3525
2022-11-08,9.0148,8.9814,9.3483,8.6193
2022-11-07,8.8242,8.6526,8.8814,8.4382
2022-11-04,8.5526,8.6384,8.7432,8.0285
2022-11-03,8.1714,8.4097,8.5526,8.119
2022-11-02,8.6717,9.6628,9.9963,8.6622
2022-11-01,9.6723,10.3584,10.4203,9.6294
2022-10-31,9.982,10.0916,10.1821,9.7628
2022-10-28,10.3393,9.4102,10.3918,9.3912
2022-10-27,9.4817,9.9058,10.063,9.4198
2022-10-26,10.0344,10.0916,10.7205,9.9725
2022-10-25,10.7443,10.2345,10.7872,10.2298
2022-10-24,10.1345,9.8295,10.2298,9.4341
2022-10-21,9.8009,9.0434,9.8581,8.9242
2022-10-20,9.1529,9.2101,9.7533,9.0338
2022-10-19,9.3102,9.2482,9.6437,9.0576
2022-10-18,9.4245,9.9439,10.0058,9.1339
2022-10-17,9.1958,8.9624,9.2911,8.9576
2022-10-14,8.3715,9.4579,9.5198,8.3191
2022-10-13,9.2006,7.8712,9.3483,7.7759
2022-10-12,8.6241,8.686,8.8814,8.5431
2022-10-11,8.6431,8.8242,9.1196,8.4525
2022-10-10,9.0005,9.3006,9.3435,8.7194
2022-10-07,9.2911,9.9486,9.9629,9.1291
2022-10-06,10.487,10.6252,10.9873,10.4442
2022-10-05,10.7586,10.3251,10.9588,10.0106
2022-10-04,10.7586,10.4346,10.8492,10.4299
2022-10-03,9.8438,9.3864,10.0106,9.2244
2022-09-30,9.2054,9.6056,10.0487,9.1863
2022-09-29,9.7152,10.1535,10.1916,9.3483
2022-09-28,10.6109,10.0201,10.7634,9.8533
2022-09-27,10.0249,10.3965,10.649,9.7676
2022-09-26,10.0153,10.0821,10.5823,9.9248
2022-09-23,10.1535,10.387,10.4156,9.7438
2022-09-22,10.6633,10.8873,11.0112,10.5156
2022-09-21,11.0731,11.8212,12.35,11.0683
2022-09-20,11.7163,11.6877,12.0022,11.4257
2022-09-19,12.0022,11.4066,12.0213,11.3971
2022-09-16,11.7211,11.5353,11.783,11.278
2022-09-15,11.9546,12.331,12.6502,11.7449
2022-09-14,12.5883,12.4501,12.7074,12.2166
2022-09-13,12.3119,13.4554,13.6317,12.1785
2022-09-12,14.7371,14.437,14.7848,14.3846
2022-09-09,14.2178,13.6651,14.3036,13.6556
2022-09-08,13.3697,12.8789,13.5412,12.6931
2022-09-07,13.1553,12.4739,13.2934,12.4406
2022-09-06,12.4215,12.7503,12.8742,12.1309
2022-09-02,12.7122,13.646,13.8366,12.4692
2022-09-01,13.2649,12.9027,13.3077,12.3977
2022-08-31,13.2506,13.8938,14.0081,13.2315
2022-08-30,13.4983,14.194,14.2702,13.1314
2022-08-29,13.9653,13.9843,14.3512,13.7985
2022-08-26,14.4084,16.3667,16.5525,14.3893
2022-08-25,16.4048,15.8568,16.4095,15.6948
2022-08-24,15.5853,15.3899,15.8664,15.2946
2022-08-23,15.4661,15.4518,15.8902,15.3423
2022-08-22,15.5185,16.1475,16.1856,15.3708
2022-08-19,16.8431,17.3815,17.4864,16.7097
2022-08-18,17.8913,17.7532,18.0867,17.4816
2022-08-17,17.7722,17.8723,18.263,17.4149
2022-08-16,18.4107,18.3726,18.7633,17.8818
2022-08-15,18.5298,17.939,18.6203,17.9342
2022-08-12,18.0962,17.4387,18.1296,17.2672
2022-08-11,17.129,17.7865,18.1153,16.9956
2022-08-10,17.3911,17.2195,17.4578,16.8241
2022-08-09,16.0713,16.3333,16.3762,15.814
2022-08-08,16.643,16.9622,17.5483,16.4095
2022-08-05,16.8145,16.4048,17.1433,16.2714
2022-08-04,17.2243,17.0051,17.2815,16.6573
2022-08-03,16.9813,15.9855,17.129,15.8711
2022-08-02,15.7234,15.5043,16.3667,15.347
2022-08-01,15.8711,15.6186,16.4,15.4566
2022-07-29,15.895,15.3089,16.0331,15.0897
2022-07-28,15.0659,14.618,15.1612,14.0653
2022-07-27,14.6466,13.627,14.8896,13.546
2022-07-26,13.0219,13.5746,13.6127,12.8884
2022-07-25,13.8604,14.0701,14.1368,13.5364
2022-07-22,14.0701,14.7133,15.023,13.7937
2022-07-21,14.8467,14.2988,14.8563,13.9224
2022-07-20,14.2416,13.6556,14.4131,13.5507
2022-07-19,13.5603,12.9361,13.6365,12.7169
2022-07-18,12.4692,13.1553,13.3411,12.3024
2022-07-15,12.7646,12.5168,12.7932,12.2976
2022-07-14,12.1261,11.6592,12.2357,11.2542
2022-07-13,12.0022,11.359,12.3072,11.2875
2022-07-12,12.0784,12.5978,12.8551,11.8688
2022-07-11,12.4406,12.9599,12.9933,12.3214
2022-07-08,13.2887,12.8599,13.4888,12.7264
2022-07-07,13.2267,12.5692,13.3411,12.5644
2022-07-06,12.4549,12.2786,12.7312,12.0451
2022-07-05,12.2214,11.1541,12.2357,10.9588
2022-07-01,11.621,11.2446,11.6735,11.0064
2022-06-30,11.4352,11.4638,11.8593,10.8396
2022-06-29,11.8545,11.8069,12.0499,11.4829
2022-06-28,11.8307,13.0838,13.4411,11.7973
2022-06-27,13.0171,13.5079,13.5793,12.8646
2022-06-24,13.3316,12.4406,13.3601,12.412
2022-06-23,12.0689,11.8831,12.1833,11.5162
2022-06-22,11.5734,11.297,12.1261,11.2208
2022-06-21,11.6163,11.3495,11.9022,11.3304
2022-06-17,10.8015,10.5156,11.0922,10.3155
2022-06-16,10.4156,10.954,11.0159,10.1583
2022-06-15,11.864,11.4638,12.35,11.1207
2022-06-14,11.0683,11.2637,11.3733,10.73
2022-06-13,10.9969,11.5639,11.9022,10.873
2022-06-10,12.7646,13.465,13.6365,12.7074
